rank-number,rank-year,index-name_en-US,capitalist-gender,XY-parent_en-US,XX-parent_en-Us,given-name_native-tongue,friend-name,capitalist_consort-name,firstseen-city,firstseen-country,capitalist_born-spacetime,capitalist_origin-story,mother-tongues,capitalist_schooling,written-hands,job-titles,award-names,capitalist-background,lastseen_city,lastseen-country,capitalist-type,rank-metric,rank-value,stock-shareprice,evolution-value_descendant-count,datacollected-yearmonth,firstseen-year,privedge-granted_year,priveledge-rank,privedge-lost_year,lastseen-year,deathnote,capitalist-currentage,person_age-group,archetype.childhood,archetype.student,archetype.householder,archetype.teacher,archetype.advisor,archetype.phantasim,patron-source,patron-industry,claim-to-fame,data-notes
7293,12024,Li Li,,,,,,,,,,,,,,,,,,China,person.public,USD-networth,"$1,200,000,000",,,12024.03,11965,,B.lion,,,,61,teacher,,,,,,,Pharmaceuticals,Healthcare,,
7294,12024,Li Ruiqiang,,,,,,,,,,,,,,,,,,China,person.public,USD-networth,"$1,200,000,000",,,12024.03,11946,,B.lion,,,,80,advisor,,,,,,,Medical services,Healthcare,,
7295,12024,Zhen Li,,,,,,,,,,,,,,,,,,China,person.public,USD-networth,"$1,200,000,000",,,12024.03,11949,,B.lion,,,,77,advisor,,,,,,,Lithium batteries,Manufacturing,,
7296,12024,Liang Guangwei,,,,,,,,,,,,,,,,,,China,person.public,USD-networth,"$1,200,000,000",,,12024.03,11964,,B.lion,,,,62,teacher,,,,,,,Conglomerate,Manufacturing,,
7297,12024,Liu Ming Hui,,,,,,,,,,,,,,,,,,China,person.public,USD-networth,"$1,200,000,000",,,12024.03,11943,,B.lion,,,,83,advisor,,,,,,,Natural gas distribution,Energy,,
7298,12024,Frederic Luddy,,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$1,200,000,000",,,12024.03,11970,,B.lion,,,,56,teacher,,,,,,,Software,Technology,,
7299,12024,"Cargill MacMillan, III.",,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$1,200,000,000",,,12024.03,11961,,B.lion,,,,65,teacher,,,,,,,Cargill,Food & Beverage,,
7300,12024,John MacMillan,XY,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$1,200,000,000",,,12024.03,11959,,B.lion,,,,67,teacher,,,,,,,Cargill,Food & Beverage,,
7301,12024,Martha MacMillan,,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$1,200,000,000",,,12024.03,11967,,B.lion,,,,59,teacher,,,,,,,Cargill,Food & Beverage,,
7302,12024,William MacMillan,,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$1,200,000,000",,,12024.03,11963,,B.lion,,,,63,teacher,,,,,,,Cargill,Food & Beverage,,
7303,12024,Keshub Mahindra,,,,,,,,,,,,,,,,,,India,person.public,USD-networth,"$1,200,000,000",,,12024.03,11970,,B.lion,,,,56,teacher,,,,,,,Diversified,Diversified,,
7304,12024,Mao Zhongwu,,,,,,,,,,,,,,,,,,China,person.public,USD-networth,"$1,200,000,000",,,12024.03,11937,,B.lion,,,,89,advisor,,,,,,,Manufacturing,Manufacturing,,
7305,12024,Jorge Mas,,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$1,200,000,000",,,12024.03,11957,,B.lion,,,,69,teacher,,,,,,,Construction,Construction & Engineering,,
7306,12024,Lorinc Meszaros,,,,,,,,,,,,,,,,,,Hungary,person.public,USD-networth,"$1,200,000,000",,,12024.03,11983,,B.lion,,,,43,householder,,,,,,,Diversified,Diversified,,
7307,12024,Jeffrey Michael,XY,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$1,200,000,000",,,12024.03,11983,,B.lion,,,,43,householder,,,,,,,Data management,Technology,,
7308,12024,Alan Miller,,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$1,200,000,000",,,12024.03,11957,,B.lion,,,,69,teacher,,,,,,,Healthcare services,Healthcare,,
7309,12024,Ulrich Mommert,,,,,,,,,,,,,,,,,,Austria,person.public,USD-networth,"$1,200,000,000",,,12024.03,11947,,B.lion,,,,79,advisor,,,,,,,Lighting,Automotive,,
7310,12024,Neide Helena de Moraes,,,,,,,,,,,,,,,,,,Brazil,person.public,USD-networth,"$1,200,000,000",,,12024.03,11972,,B.lion,,,,54,teacher,,,,,,,Diversified,Diversified,,
7311,12024,Scott Nuttall,,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$1,200,000,000",,,12024.03,11966,,B.lion,,,,60,teacher,,,,,,,Private equity,Finance & Investments,,
7312,12024,Kailashchandra Nuwal,,,,,,,,,,,,,,,,,,India,person.public,USD-networth,"$1,200,000,000",,,12024.03,11964,,B.lion,,,,62,teacher,,,,,,,Industrial explosives,Manufacturing,,
7313,12024,Axel Oberwelland,,,,,,,,,,,,,,,,,,Germany,person.public,USD-networth,"$1,200,000,000",,,12024.03,11966,,B.lion,,,,60,teacher,,,,,,,Candy,Food & Beverage,,
7314,12024,Jonathan Oringer,,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$1,200,000,000",,,12024.03,11964,,B.lion,,,,62,teacher,,,,,,,Stock photos,Technology,,
7315,12024,Vitaly Orlov,,,,,,,,,,,,,,,,,,Russia,person.public,USD-networth,"$1,200,000,000",,,12024.03,11946,,B.lion,,,,80,advisor,,,,,,,Fisheries,Food & Beverage,,
7316,12024,Jose Isaac Peres,,,,,,,,,,,,,,,,,,Brazil,person.public,USD-networth,"$1,200,000,000",,,12024.03,11963,,B.lion,,,,63,teacher,,,,,,,Shopping malls,Real Estate,,
7317,12024,Markus Persson,XY,,,,,,,,,,,,,,,,,Sweden,person.public,USD-networth,"$1,200,000,000",,,12024.03,11964,,B.lion,,,,62,teacher,,,,,,,Computer games,Media & Entertainment,,
7318,12024,Mark Pincus,XY,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$1,200,000,000",,,12024.03,11978,,B.lion,,,,48,householder,,,,,,,Online games,Technology,,
7319,12024,Murdaya Poo,,,,,,,,,,,,,,,,,,Indonesia,person.public,USD-networth,"$1,200,000,000",,,12024.03,11987,,B.lion,,,,39,householder,,,,,,,Diversified,Diversified,,
7320,12024,Forrest Preston,,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$1,200,000,000",,,12024.03,11964,,B.lion,,,,62,teacher,,,,,,,Health care,Healthcare,,
7321,12024,Qian Ying,,,,,,,,,,,,,,,,,,China,person.public,USD-networth,"$1,200,000,000",,,12024.03,11977,,B.lion,,,,49,teacher,,,,,,,Pig breeding,Food & Beverage,,
7322,12024,Jimmy Rane,,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$1,200,000,000",,,12024.03,11958,,B.lion,,,,68,teacher,,,,,,,Lumber,Manufacturing,,
7323,12024,Andrei Rappoport,,,,,,,,,,,,,,,,,,Russia,person.public,USD-networth,"$1,200,000,000",,,12024.03,11968,,B.lion,,,,58,teacher,,,,,,,Investments,Finance & Investments,,
7324,12024,Hugo Ribeiro,,,,,,,,,,,,,,,,,,Brazil,person.public,USD-networth,"$1,200,000,000",,,12024.03,11966,,B.lion,,,,60,teacher,,,,,,,Agribusiness,Food & Beverage,,
7325,12024,Bennett Rosenthal,,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$1,200,000,000",,,12024.03,11961,,B.lion,,,,65,teacher,,,,,,,Finance,Finance & Investments,,
7326,12024,Atul Ruia,,,,,,,,,,,,,,,,,,India,person.public,USD-networth,"$1,200,000,000",,,12024.03,11958,,B.lion,,,,68,teacher,,,,,,,Real estate,Real Estate,,
7327,12024,Thomas Sandell,,,,,,,,,,,,,,,,,,Sweden,person.public,USD-networth,"$1,200,000,000",,,12024.03,11957,,B.lion,,,,69,teacher,,,,,,,Hedge funds,Finance & Investments,,
7328,12024,Francesco Saputo,XY,Giuseppe Saputo,,,,,,,,,,,,,,,,Canada,person.public,USD-networth,"$1,200,000,000",,,12024.03,11940,,B.lion,,,,86,advisor,,,,,,,Cheese,Food & Beverage,"Francesco Saputo owns a stake in his family's eponymous Canadian dairy company.
His father, Giuseppe, founded the business in 1954 with $500 and a bicycle for deliveries after immigrating to Canada from Sicily.
His brother, Emanuele (Lino) Saputo, was chairman from 1969 until retiring in 2017. His nephew, Lino, Jr., is the current chairman.
The publicly traded, Montreal-based company had revenues of $11.9 billion in 2022 and sells its products in more than 40 countries.",
7329,12024,Dhruv Sawhney,,,,,,,,,,,,,,,,,,India,person.public,USD-networth,"$1,200,000,000",,,12024.03,11973,,B.lion,,,,53,teacher,,,,,,,"Engineering, sugar",Construction & Engineering,,
7330,12024,Gerald Schwartz,,,,,,,,,,,,,,,,,,Canada,person.public,USD-networth,"$1,200,000,000",,,12024.03,11982,,B.lion,,,,44,householder,,,,,,,Finance,Finance & Investments,,
7331,12024,Antonio Luiz Seabra,,,,,,,,,,,,,,,,,,Brazil,person.public,USD-networth,"$1,200,000,000",,,12024.03,11972,,B.lion,,,,54,teacher,,,,,,,Cosmetics,Fashion & Retail,,
7332,12024,Eric Ya Shen,,,,,,,,,,,,,,,,,,China,person.public,USD-networth,"$1,200,000,000",,,12024.03,11956,,B.lion,,,,70,teacher,,,,,,,Online apparel retail,Technology,,
7333,12024,Sytse 'Sid' Sijbrandij,,,,,,,,,,,,,,,,,,Netherlands,person.public,USD-networth,"$1,200,000,000",,,12024.03,11963,,B.lion,,,,63,teacher,,,,,,,Software,Technology,,
7334,12024,Alexander Sixt,,,,,,,,,,,,,,,,,,Germany,person.public,USD-networth,"$1,200,000,000",,,12024.03,11968,,B.lion,,,,58,teacher,,,,,,,Car rentals,Automotive,,
7335,12024,Konstantin Sixt,,,,,,,,,,,,,,,,,,Germany,person.public,USD-networth,"$1,200,000,000",,,12024.03,11966,,B.lion,,,,60,teacher,,,,,,,Car rentals,Automotive,,
7336,12024,Edwin Soeryadjaya,,,,,,,,,,,,,,,,,,Indonesia,person.public,USD-networth,"$1,200,000,000",,,12024.03,11996,,B.lion,,,,30,householder,,,,,,,"Coal, investments",Energy,,
7337,12024,Abhay Soi,,,,,,,,,,,,,,,,,,India,person.public,USD-networth,"$1,200,000,000",,,12024.03,11952,,B.lion,,,,74,advisor,,,,,,,Healthcare,Healthcare,,
7338,12024,Mike Speiser,,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$1,200,000,000",,,12024.03,11963,,B.lion,,,,63,teacher,,,,,,,Software,Technology,,
7339,12024,Marco Squinzi,,,,,,,,,,,,,,,,,,Italy,person.public,USD-networth,"$1,200,000,000",,,12024.03,11944,,B.lion,,,,82,advisor,,,,,,,Chemical products,Construction & Engineering,,
7340,12024,Veronica Squinzi,,,,,,,,,,,,,,,,,,Italy,person.public,USD-networth,"$1,200,000,000",,,12024.03,11964,,B.lion,,,,62,teacher,,,,,,,Chemical products,Construction & Engineering,,
7341,12024,Michael Steinhardt,XY,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$1,200,000,000",,,12024.03,11942,,B.lion,,,,84,advisor,,,,,,,Hedge funds,Finance & Investments,,
7342,12024,Ion Stoica,,,,,,,,,,,,,,,,,,Romania,person.public,USD-networth,"$1,200,000,000",,,12024.03,11979,,B.lion,,,,47,householder,,,,,,,Data analytics,Technology,,
7343,12024,Eddy Sugianto,,,,,,,,,,,,,,,,,,Indonesia,person.public,USD-networth,"$1,200,000,000",,,12024.03,11984,,B.lion,,,,42,householder,,,,,,,Coal,Metals & Mining,,
7344,12024,Luc Tack,,,,,,,,,,,,,,,,,,Belgium,person.public,USD-networth,"$1,200,000,000",,,12024.03,11963,,B.lion,,,,63,teacher,,,,,,,"Textile, chemicals",Manufacturing,,
7345,12024,Tony Tan Caktiong,,,,,,,,,,,,,,,,,,Philippines,person.public,USD-networth,"$1,200,000,000",,,12024.03,11969,,B.lion,,,,57,teacher,,,,,,,Food,Food & Beverage,,
7346,12024,Tang Xiuguo,,,,,,,,,,,,,,,,,,China,person.public,USD-networth,"$1,200,000,000",,,12024.03,11977,,B.lion,,,,49,teacher,,,,,,,Manufacturing,Manufacturing,,
7347,12024,Sam Tarascio,,,,,,,,,,,,,,,,,,Australia,person.public,USD-networth,"$1,200,000,000",,,12024.03,11951,,B.lion,,,,75,advisor,,,,,,,Real estate,Real Estate,,
7348,12024,Lina Tombolato,,,,,,,,,,,,,,,,,,Italy,person.public,USD-networth,"$1,200,000,000",,,12024.03,11969,,B.lion,,,,57,teacher,,,,,,,Financial services,Finance & Investments,,
7349,12024,Ching Bor Tung,,,,,,,,,,,,,,,,,,China,person.public,USD-networth,"$1,200,000,000",,,12024.03,11966,,B.lion,,,,60,teacher,,,,,,,Manufacturing,Manufacturing,,
7350,12024,Joop van den Ende,,,,,,,,,,,,,,,,,,Netherlands,person.public,USD-networth,"$1,200,000,000",,,12024.03,11963,,B.lion,,,,63,teacher,,,,,,,TV shows,Media & Entertainment,,
7351,12024,Ruben Vardanyan,,,,,,,,,,,,,,,,,,Armenia,person.public,USD-networth,"$1,200,000,000",,,12024.03,11952,,B.lion,,,,74,advisor,,,,,,,Investment banking,Finance & Investments,,
7352,12024,Sandro Veronesi,,,,,,,,,,,,,,,,,,Italy,person.public,USD-networth,"$1,200,000,000",,,12024.03,11937,,B.lion,,,,89,advisor,,,,,,,Fashion,Fashion & Retail,,
7353,12024,Thongma Vijitpongpun,,,,,,,,,,,,,,,,,,Thailand,person.public,USD-networth,"$1,200,000,000",,,12024.03,11959,,B.lion,,,,67,teacher,,,,,,,Real estate,Real Estate,,
7354,12024,Thomas von Koch,,,,,,,,,,,,,,,,,,Sweden,person.public,USD-networth,"$1,200,000,000",,,12024.03,11936,,B.lion,,,,90,advisor,,,,,,,Asset management,Finance & Investments,,
7355,12024,Wang Fuji,,,,,,,,,,,,,,,,,,China,person.public,USD-networth,"$1,200,000,000",,,12024.03,11961,12021,B.lion,,,,65,teacher,,,,,,,Pharmaceuticals,Healthcare,"Wang Fuji is the largest individual shareholder in Zhangzhou Pientzehuang Pharmaceutical, a pharmaceuticals supplier.
The company also provides healthcare, food and drinks and cosmetic products.
The company was founded on December 28, 1999 and is headquartered in Zhangzhou, China.",
7356,12024,Wang Shih-Chung,,,,,,,,,,,,,,,,,,Taiwan,person.public,USD-networth,"$1,200,000,000",,,12024.03,11971,,B.lion,,,,55,teacher,,,,,,,Pneumatic equipments,Manufacturing,,
7357,12024,Wang Xiaoshen,,,,,,,,,,,,,,,,,,China,person.public,USD-networth,"$1,200,000,000",,,12024.03,11968,,B.lion,,,,58,teacher,,,,,,,Lithium,Manufacturing,,
7358,12024,J. Wayne Weaver,,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$1,200,000,000",,,12024.03,11945,,B.lion,,,,81,advisor,,,,,,,Shoes,Diversified,,
7359,12024,Drorit Wertheim,,,,,,,,,,,,,,,,,,Israel,person.public,USD-networth,"$1,200,000,000",,,12024.03,11955,,B.lion,,,,71,teacher,,,,,,,Coca Cola Israel,Food & Beverage,,
7360,12024,Cameron Winklevoss,,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$1,200,000,000",,,12024.03,11958,,B.lion,,,,68,teacher,,,,,,,Cryptocurrency,Finance & Investments,,
7361,12024,Tyler Winklevoss,,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$1,200,000,000",,,12024.03,11942,,B.lion,,,,84,advisor,,,,,,,Cryptocurrency,Finance & Investments,,
7362,12024,Wu Chung-yi,,,,,,,,,,,,,,,,,,Taiwan,person.public,USD-networth,"$1,200,000,000",,,12024.03,11950,,B.lion,,,,76,advisor,,,,,,,Manufacturing,Manufacturing,,
7363,12024,Eugene Wu,,,,,,,,,,,,,,,,,,Taiwan,person.public,USD-networth,"$1,200,000,000",,,12024.03,11954,,B.lion,,,,72,teacher,,,,,,,Finance,Finance & Investments,,
7364,12024,Wu Yonghua,,,,,,,,,,,,,,,,,,China,person.public,USD-networth,"$1,200,000,000",,,12024.03,11964,,B.lion,,,,62,teacher,,,,,,,Apparel,Fashion & Retail,,
7365,12024,Xia Xinde,,,,,,,,,,,,,,,,,,China,person.public,USD-networth,"$1,200,000,000",,,12024.03,11977,,B.lion,,,,49,teacher,,,,,,,Batteries,Manufacturing,,
7366,12024,Xiang Wenbo,,,,,,,,,,,,,,,,,,China,person.public,USD-networth,"$1,200,000,000",,,12024.03,11990,,B.lion,,,,36,householder,,,,,,,Manufacturing,Manufacturing,,
7367,12024,Xu Jin,,,,,,,,,,,,,,,,,,China,person.public,USD-networth,"$1,200,000,000",,,12024.03,11961,,B.lion,,,,65,teacher,,,,,,,Wine,Food & Beverage,,
7368,12024,Xu Shijun,,,,,,,,,,,,,,,,,,China,person.public,USD-networth,"$1,200,000,000",,,12024.03,11967,,B.lion,,,,59,teacher,,,,,,,Manufacturing,Manufacturing,,
7369,12024,Xu Wanmao,,,,,,,,,,,,,,,,,,China,person.public,USD-networth,"$1,200,000,000",,,12024.03,11946,,B.lion,,,,80,advisor,,,,,,,Education,Service,,
7370,12024,Xu Yuejuan,,,,,,,,,,,,,,,,,,China,person.public,USD-networth,"$1,200,000,000",,,12024.03,11972,,B.lion,,,,54,teacher,,,,,,,Petro Fibre,Manufacturing,,
7371,12024,Vadim Yakunin,,,,,,,,,,,,,,,,,,Russia,person.public,USD-networth,"$1,200,000,000",,,12024.03,11963,,B.lion,,,,63,teacher,,,,,,,Pharmacy,Healthcare,,
7372,12024,Yang Yunyun,,,,,,,,,,,,,,,,,,China,person.public,USD-networth,"$1,200,000,000",,,12024.03,11948,,B.lion,,,,78,advisor,,,,,,,Retail,Fashion & Retail,,
7373,12024,Matei Zaharia,,,,,,,,,,,,,,,,,,Romania,person.public,USD-networth,"$1,200,000,000",,,12024.03,11950,,B.lion,,,,76,advisor,,,,,,,Data analytics,Technology,,
7374,12024,Zan Shengda,,,,,,,,,,,,,,,,,,China,person.public,USD-networth,"$1,200,000,000",,,12024.03,11953,,B.lion,,,,73,advisor,,,,,,,Diversified,Diversified,,
7375,12024,Zhang Xuezheng,,,,,,,,,,,,,,,,,,China,person.public,USD-networth,"$1,200,000,000",,,12024.03,11988,,B.lion,,,,38,householder,,,,,,,Telecom,Technology,,
7376,12024,Zhang Yin,,,,,,,,,,,,,,,,,,China,person.public,USD-networth,"$1,200,000,000",,,12024.03,11967,,B.lion,,,,59,teacher,,,,,,,Paper manufacturing,Manufacturing,,
7377,12024,Zhao Ning,,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$1,200,000,000",,,12024.03,11971,,B.lion,,,,55,teacher,,,,,,,Pharmaceuticals,Healthcare,,
7378,12024,Zhou Wen,,,,,,,,,,,,,,,,,,China,person.public,USD-networth,"$1,200,000,000",,,12024.03,11965,,B.lion,,,,61,teacher,,,,,,,Chemicals,Manufacturing,,
7379,12024,Zhu Xingliang,,,,,,,,,,,,,,,,,,China,person.public,USD-networth,"$1,200,000,000",,,12024.03,11958,,B.lion,,,,68,teacher,,,,,,,Construction,Construction & Engineering,,
7485,12024,Hari Krishan Agarwal,,,,,,,,,,,,,,,,,,India,person.public,USD-networth,"$1,100,000,000",,,12024.03,11973,,B.lion,,,,53,teacher,,,,,,,Sports shoes,Fashion & Retail,,
7486,12024,Farkhad Akhmedov,,,,,,,,,,,,,,,,,,Russia,person.public,USD-networth,"$1,100,000,000",,,12024.03,11936,,B.lion,,,,90,advisor,,,,,,,Investments,Energy,,
7487,12024,Prem Kumar Arora,,,,,,,,,,,,,,,,,,India,person.public,USD-networth,"$1,100,000,000",,,12024.03,11964,,B.lion,,,,62,teacher,,,,,,,Pharmaceuticals,Healthcare,,
7488,12024,Joseph Bae,,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$1,100,000,000",,,12024.03,11966,,B.lion,,,,60,teacher,,,,,,,Private equity,Finance & Investments,,
7489,12024,Abigail Bennett,XX,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$1,100,000,000",,,12024.03,11960,,B.lion,,,,66,teacher,,,,,,,Liquor,Food & Beverage,,
7490,12024,Sara Blakely,,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$1,100,000,000",,,12024.03,11962,,B.lion,,,,64,teacher,,,,,,,Spanx,Fashion & Retail,,
7491,12024,Lloyd Blankfein,,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$1,100,000,000",,,12024.03,11950,,B.lion,,,,76,advisor,,,,,,,Banking,Finance & Investments,,
7492,12024,Henadiy Boholyubov,,,,,,,,,,,,,,,,,,Ukraine,person.public,USD-networth,"$1,100,000,000",,,12024.03,11951,,B.lion,,,,75,advisor,,,,,,,"Banking, investments",Diversified,,
7493,12024,Stephane Bonvin,,,,,,,,,,,,,,,,,,Switzerland,person.public,USD-networth,"$1,100,000,000",,,12024.03,11946,,B.lion,,,,80,advisor,,,,,,,Real estate,Real Estate,,
7494,12024,Oleg Boyko,,,,,,,,,,,,,,,,,,Russia,person.public,USD-networth,"$1,100,000,000",,,12024.03,11942,,B.lion,,,,84,advisor,,,,,,,Diversified,Diversified,,
7495,12024,Ryan Breslow,,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$1,100,000,000",,,12024.03,11962,,B.lion,,,,64,teacher,,,,,,,E-commerce software,Technology,,
7496,12024,Thomas Bruch,,,,,,,,,,,,,,,,,,Germany,person.public,USD-networth,"$1,100,000,000",,,12024.03,11937,,B.lion,,,,89,advisor,,,,,,,Retail,Fashion & Retail,,
7497,12024,Marina Budiman,,,,,,,,,,,,,,,,,,Indonesia,person.public,USD-networth,"$1,100,000,000",,,12024.03,11963,,B.lion,,,,63,teacher,,,,,,,Data centers,Technology,,
7498,12024,Pradip Burman,,,,,,,,,,,,,,,,,,India,person.public,USD-networth,"$1,100,000,000",,,12024.03,11977,,B.lion,,,,49,teacher,,,,,,,Consumer goods,Food & Beverage,,
7499,12024,Cai Hongbin,XY,,,,,,,,,self-made fortune,,,,,,,,China,person.public,USD-networth,"$1,100,000,000",,,12024.03,11975,12019,B.lion,,,,51,teacher,,,,,,,Pharmaceuticals,Healthcare,"Cai Hongbin's fortune comes from his stake in Jiangsu Hengrui Medicine.
Jiangsu Hengrui is one of China's largest pharmaceutical companies, employing more than 20,000 people.
Fellow Chinese billionaire Sun Piaoyang is Hengrui's chairman.",
7500,12024,Cao Kejian,,,,,,,,,,,,,,,,,,China,person.public,USD-networth,"$1,100,000,000",,,12024.03,11956,,B.lion,,,,70,teacher,,,,,,,Air compressors,Manufacturing,,
7501,12024,Giuliana Caprotti,,,,,,,,,,,,,,,,,,Italy,person.public,USD-networth,"$1,100,000,000",,,12024.03,11972,,B.lion,,,,54,teacher,,,,,,,Supermarkets,Food & Beverage,,
7502,12024,Marina Caprotti,,,,,,,,,,,,,,,,,,Italy,person.public,USD-networth,"$1,100,000,000",,,12024.03,11964,,B.lion,,,,62,teacher,,,,,,,Supermarkets,Food & Beverage,,
7503,12024,Chang Jing,,,,,,,,,,,,,,,,,,China,person.public,USD-networth,"$1,100,000,000",,,12024.03,11978,,B.lion,,,,48,householder,,,,,,,Technology,Technology,,
7504,12024,Chen Baohua,,,,,,,,,,,,,,,,,,China,person.public,USD-networth,"$1,100,000,000",,,12024.03,11956,,B.lion,,,,70,teacher,,,,,,,Pharmaceutical,Healthcare,,
7505,12024,Gang Chen,,,,,,,,,,,,,,,,,,China,person.public,USD-networth,"$1,100,000,000",,,12024.03,11956,,B.lion,,,,70,teacher,,,,,,,Solar energy,Energy,,
7506,12024,Liying Chen,,,,,,,,,,,,,,,,,,China,person.public,USD-networth,"$1,100,000,000",,,12024.03,11954,,B.lion,,,,72,teacher,,,,,,,Package delivery,Logistics,,
7507,12024,Tony Chen,,,,,,,,,,,,,,,,,,Taiwan,person.public,USD-networth,"$1,100,000,000",,,12024.03,11968,,B.lion,,,,58,teacher,,,,,,,Electronics,Technology,,
7508,12024,Chen Xueling,,,,,,,,,,,,,,,,,,China,person.public,USD-networth,"$1,100,000,000",,,12024.03,11943,,B.lion,,,,83,advisor,,,,,,,Stationery,Manufacturing,,
7509,12024,Cheng Lili,,,,,,,,,,,,,,,,,,China,person.public,USD-networth,"$1,100,000,000",,,12024.03,11970,,B.lion,,,,56,teacher,,,,,,,Poultry breeding,Food & Beverage,,
7510,12024,Cho Jyh-jer,XY,,,,,,,,,,,,,,,,,Taiwan,person.public,USD-networth,"$1,100,000,000",,,12024.03,11955,12021,B.lion,,,,71,teacher,,,,,,,Semiconductors,Technology,"Cho Jyh-jer retired as vice chairman at smartphone chipmaker MediaTek in 2015.
He joined the firm in 1997 as its president when it was spun off from his then employer, United Microelectronics.
The bulk of his wealth comes from his stake in MediaTek.",
7511,12024,Weili Dai,,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$1,100,000,000",,,12024.03,11974,,B.lion,,,,52,teacher,,,,,,,Semiconductors,Technology,,
7512,12024,Carmen Daurella Aguilera,XX,,,,,,,,,,,,,,,,,Spain,person.public,USD-networth,"$1,100,000,000",,,12024.03,11962,,B.lion,,,,64,teacher,,,,,,,Coca-Cola bottler,Food & Beverage,"Carmen Daurella owns nearly 4% of bottling company Coca-Cola Europacific Partners, the largest independent Coke bottler by revenue.
Coca-Cola European Partners was formed in 2016 as a merger of Coke bottling companies from Spain, Germany and Coca-Cola Enterprises.
Coca-Cola partnered with the Daurella family of Spain in the early 1950s to create its first bottling plant in Barcelona.
Carmen Daurella's husband Mario Rotllant Sola is a member of the board of Coca-Cola European Partners.
Her cousin Sol Daurella, also a billionaire, is chair of Coca-Cola Europacific Partners",
